序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3342,601878,浙商证券,10.59,0.38,0.04,227382,239916208,1.42,10.61,10.46,10.49,10.55,0.62,0.5,25.07,1.38,48436506407,48436506407,0.09,0,-8.86,-13.13
3343,720,新能泰山,2.65,0.38,0.01,68850,18241045,4.17,2.71,2.6,2.63,2.64,1.08,0.55,-58.01,1.36,3329808663,3329808663,-0.75,-0.75,-11.67,-18.46
3344,2044,美年健康,5.35,0.38,0.02,542717,288800389.6,3.38,5.38,5.2,5.24,5.33,0.83,1.4,74.2,2.65,20941258488,20717600652,0.19,0,20.5,16.56
3345,300768,迪普科技,15.81,0.38,0.06,57103,90649217.85,2.86,16.02,15.57,15.58,15.75,0.92,1.36,83.17,3.04,10178937107,6650756479,-0.13,-0.19,-7.81,-9.66
3346,600763,通策医疗,42.62,0.38,0.16,26887,114440738,1.65,42.9,42.2,42.2,42.46,0.8,0.6,28.69,4.62,19063462167,19063462167,0,0.05,1.4,-4.01
3347,300847,中船汉光,15.78,0.38,0.06,34347,54283499.67,2.42,15.97,15.59,15.62,15.72,0.43,1.16,37.69,3.3,4671037800,4671037800,-0.06,-0.06,-4.65,-7.93
3348,605003,众望布艺,18.56,0.38,0.07,7964,14853821,3.03,18.88,18.32,18.48,18.49,0.95,0.72,22.66,1.44,2041600000,2041600000,0,-0.05,5.69,-1.8
3349,300173,福能东方,5.3,0.38,0.02,156295,82827184,3.03,5.34,5.18,5.23,5.28,0.57,2.13,431.44,4.28,3894046199,3894046199,-0.19,-0.19,-9.4,-6.19
3350,2277,友阿股份,5.24,0.38,0.02,334320,175334319,2.87,5.3,5.15,5.2,5.22,0.42,2.4,47.91,1.07,7305465472,7305465472,-0.19,0,3.76,-10.43
3351,2478,常宝股份,5.37,0.37,0.02,86970,46733573.24,2.06,5.41,5.3,5.31,5.35,0.62,1.21,7.63,0.86,4840229244,3864197967,-0.19,-0.19,6.97,1.51
3352,688318,财富趋势,135.79,0.37,0.5,11001,149502734,2.08,136.82,134,134.01,135.29,0.66,0.6,81.73,6.88,24841759359,24841759359,-0.18,-0.25,-16.4,-20.59
3353,31,大悦城,2.73,0.37,0.01,447131,122828391.6,6.25,2.8,2.63,2.7,2.72,1.37,1.12,-14.96,0.89,11701635415,10927881971,0,0,-4.21,-10.2
3354,301139,元道通信,27.02,0.37,0.1,41204,112020002.6,2.19,27.46,26.87,26.87,26.92,0.55,5.74,52.76,1.69,3285113216,1937928926,-0.15,-0.22,27.69,18.77
3355,301226,祥明智能,24.25,0.37,0.09,15696,38291791,2.65,24.64,24,24,24.16,0.6,1.44,97.29,2.94,2638400000,2638400000,-0.29,-0.37,-1.1,4.44
3356,688522,纳睿雷达,70.58,0.37,0.26,14567,102954670,3.06,71.65,69.5,69.5,70.32,0.65,1.68,201.54,6.84,15282935842,6108253499,0.1,0.01,33.02,25.28
3357,2960,青鸟消防,10.84,0.37,0.04,33742,36662942.52,2.31,10.93,10.68,10.71,10.8,0.41,0.55,22.61,1.31,7981495154,6705037654,-0.09,-0.09,-8.75,-7.11
3358,688,国城矿业,10.83,0.37,0.04,26291,28563956.89,2.04,11,10.78,10.88,10.79,0.51,0.23,-108.26,4.26,12188048882,12188002096,0,0,-12.24,-8.92
3359,2275,桂林三金,13.66,0.37,0.05,13180,17949725.04,1.4,13.69,13.5,13.55,13.61,0.59,0.24,15.68,2.8,8026187076,7636504377,0,-0.07,1.49,-9.48
3360,600816,建元信托,2.74,0.37,0.01,172591,47129104,1.1,2.74,2.71,2.73,2.73,0.57,0.32,507.38,1.97,26973788216,14985437898,0.37,0,-17.22,-21.71
3361,600843,上工申贝,10.93,0.37,0.04,94439,103922579,2.75,11.1,10.8,10.8,10.89,0.67,2.01,-150.85,2.43,7794909626,5128604439,-0.09,-0.18,-4.29,-13.12
3362,2364,中恒电气,13.44,0.37,0.05,125558,169457593,3.36,13.65,13.2,13.38,13.39,0.49,2.25,66.07,3.21,7574313062,7500914534,-0.22,-0.22,0.9,24.56
3363,1332,锡装股份,34.84,0.37,0.13,11300,39418527.22,2.25,35.16,34.38,34.51,34.71,0.44,4.19,15.02,1.61,3832400000,940680000,-0.06,-0.09,0.9,-0.23
3364,601636,旗滨集团,5.49,0.37,0.02,83017,45793074,2.01,5.55,5.44,5.46,5.47,0.84,0.31,15.8,1.11,14732508808,14732508808,0,-0.18,0.18,-2.14
3365,688389,普门科技,13.73,0.37,0.05,34689,47514875,2.05,13.79,13.51,13.63,13.68,0.54,0.81,17.03,2.87,5883109073,5883109073,0,0,-5.51,-7.79
3366,601975,招商南油,2.74,0.37,0.01,350594,95739494,1.1,2.74,2.71,2.72,2.73,0.6,0.73,6.85,1.22,13157085846,13157085846,0.37,0.37,-15.43,-12.46
3367,2221,东华能源,8.06,0.37,0.03,68472,55237202,1.74,8.12,7.98,8,8.03,0.41,0.47,72.58,1.18,12703589802,11774772288,-0.12,-0.25,-20.43,-15.07
3368,300157,新锦动力,2.72,0.37,0.01,113325,30836915,3.32,2.75,2.66,2.7,2.71,0.67,1.61,-13.56,-8.63,1973328059,1913762371,0,0,-8.11,-6.21
3369,300041,回天新材,8.06,0.37,0.03,63536,51347127.8,2.37,8.13,7.94,7.96,8.03,0.54,1.17,20.73,1.61,4509038258,4388083458,-0.12,0,-9.54,-12.39
3370,603855,华荣股份,18.94,0.37,0.07,12679,24022301,2.07,19.05,18.66,18.66,18.87,0.31,0.38,13.83,3.02,6392799260,6317512760,-0.05,-0.11,-0.79,-6.65
3371,600873,梅花生物,10.85,0.37,0.04,135017,146330428,2.31,10.94,10.69,10.74,10.81,0.56,0.47,11.29,2.12,30952757938,30952757938,0,0,12.2,8.18
3372,2102,能特科技,2.71,0.37,0.01,309053,83759382,2.59,2.74,2.67,2.69,2.7,0.33,1.33,-14.59,1.98,7134293128,6313890611,0,-0.37,8.84,3.44
3373,601518,吉林高速,2.8,0.36,0.01,112528,31362976,2.15,2.81,2.75,2.77,2.79,0.72,0.6,9.82,0.98,5293548873,5293548873,0,0,6.06,0.72
3374,301070,开勒股份,55.03,0.36,0.2,7176,39486961,2.15,55.55,54.37,54.83,54.83,0.49,1.69,319.25,4.41,3552472656,2338863048,-0.15,-0.15,14.36,-0.88
3375,601065,江盐集团,8.44,0.36,0.03,31268,26288701,1.19,8.44,8.34,8.38,8.41,0.84,0.75,11.4,1.27,5425030107,3513201307,0.12,0.12,-2.31,-3.76
3376,2925,盈趣科技,13.96,0.36,0.05,17773,24869125.67,2.44,14.09,13.75,13.79,13.91,0.4,0.24,47.32,2.3,10853087305,10276856294,-0.14,-0.07,-0.21,-10.86
3377,600874,创业环保,5.59,0.36,0.02,58662,32744225,1.26,5.61,5.54,5.56,5.57,0.67,0.48,10.88,0.91,8778637095,6878037095,0,0,-0.36,-6.37
3378,600917,重庆燃气,5.55,0.36,0.02,26329,14589696,1.63,5.58,5.49,5.51,5.53,0.74,0.17,24.56,1.57,8663770668,8663770668,0,-0.18,-2.63,-8.72
3379,2101,广东鸿图,11.27,0.36,0.04,50370,56831141.96,1.78,11.36,11.16,11.18,11.23,0.52,0.76,18.01,0.96,7487520214,7462962433,-0.09,0,-3.76,-5.93
3380,601003,柳钢股份,2.8,0.36,0.01,57410,16128617,2.87,2.84,2.76,2.78,2.79,0.62,0.22,-17.51,0.85,7175820960,7175820960,0,-0.36,4.48,1.45
3381,2030,达安基因,5.52,0.36,0.02,65842,36286626.12,1.64,5.54,5.45,5.48,5.5,0.57,0.47,-8.37,0.98,7747022097,7747022097,0.18,0,-4.5,-2.82
3382,600293,三峡新材,2.79,0.36,0.01,123179,34407824,2.52,2.82,2.75,2.75,2.78,0.75,1.06,172.56,1.87,3236804678,3236804678,0,-0.36,-10.86,-11.43
3383,977,浪潮信息,47.36,0.36,0.17,228326,1085096737,2.54,48,46.8,46.81,47.19,0.56,1.55,30.42,3.49,69720319378,69639133303,-0.08,-0.11,-6.05,-8.64
3384,960,锡业股份,13.91,0.36,0.05,189666,263608030,1.15,13.98,13.82,13.87,13.86,0.51,1.15,15.85,1.23,22893105152,22893105152,0,-0.07,-3.34,-0.14
3385,836239,长虹能源,42.19,0.36,0.15,24091,101584508.2,2.59,42.6,41.51,41.51,42.04,0.56,4.85,20.97,6.05,5486936197,2097458299,-0.17,-0.07,31.64,47.67
3386,2387,维信诺,8.39,0.36,0.03,90467,76019446,2.99,8.5,8.25,8.3,8.36,0.58,0.65,-4.68,2.11,11717902570,11702803087,0.12,0,-11.5,-18.39
3387,2407,多氟多,11.08,0.36,0.04,38813,43018720.1,2.08,11.14,10.91,10.95,11.04,0.45,0.36,396.28,1.49,13189992865,11972503152,0,0.09,-4.57,-7.67
3388,600879,航天电子,8.51,0.35,0.03,194650,165670434,2,8.57,8.4,8.43,8.48,0.62,0.59,51.23,1.36,28077037332,28077037332,0.12,0,0.24,-5.02
3389,688607,康众医疗,17.05,0.35,0.06,7559,12936978,3.06,17.29,16.77,16.77,16.99,0.48,0.86,85.96,1.74,1502599910,1502599910,0.06,-0.06,24.63,28.68
3390,301078,孩子王,14.19,0.35,0.05,790604,1114333333,5.23,14.47,13.73,13.77,14.14,0.65,6.34,98.51,4.49,17855590684,17683118187,0.07,0.14,17.96,24.69
3391,600120,浙江东方,5.75,0.35,0.02,351599,202728333,1.92,5.8,5.69,5.72,5.73,0.58,1.03,35.21,1.26,19638443579,19638443579,0,0,30.68,23.39
3392,300598,诚迈科技,43.17,0.35,0.15,28888,125347440.2,3.11,43.88,42.54,42.76,43.02,0.53,1.33,-85.42,5.94,9367101759,9364478491,-0.07,-0.16,-8.52,-10.81
3393,600537,亿晶光电,2.86,0.35,0.01,116779,33337729,1.75,2.87,2.82,2.82,2.85,0.32,0.99,-4.44,1.73,3385424951,3385424951,0,0,-3.38,-6.84
3394,833509,同惠电子,28.4,0.35,0.1,73415,210728621.7,5.94,29.38,27.7,28,28.3,0.61,8.9,68.15,13.5,4596701766,2341533935,0,-0.35,95.05,99.44
3395,300666,江丰电子,71.9,0.35,0.25,44062,317965417,3.42,73.15,70.7,70.88,71.65,0.53,2,47.63,4.24,19077844118,15855468025,-0.04,0.04,3.53,3.53
3396,564,供销大集,2.84,0.35,0.01,2262537,645867506.6,2.12,2.88,2.82,2.84,2.83,0.43,1.54,-346.53,3.11,51284899925,41790687279,0,-0.35,-2.74,-17.68
3397,300146,汤臣倍健,11.34,0.35,0.04,65041,73557004,1.5,11.37,11.2,11.26,11.3,0.65,0.58,29.54,1.85,19287587188,12814053249,0,0.09,-2.83,-5.89
3398,600611,大众交通,5.76,0.35,0.02,162286,93428107,2.44,5.8,5.66,5.71,5.74,0.51,1.04,64.37,1.38,13617347697,9004702257,0.17,0.17,-13.38,-16.52
3399,605128,上海沿浦,37.62,0.35,0.13,6164,23171924,2.61,37.98,37,37.49,37.49,0.45,0.47,39.01,2.7,5346297756,4910505118,0.16,0.13,-1.57,1.81
3400,300031,宝通科技,22.68,0.35,0.08,107208,243650994.5,1.95,22.89,22.45,22.6,22.6,0.55,3.07,29.74,2.45,9425166655,7911040148,-0.04,-0.13,27.77,23.8
3401,300072,海新能科,2.88,0.35,0.01,118625,34406434,2.79,2.93,2.85,2.87,2.87,0.56,0.51,-8.01,1.08,6767194470,6714340707,-0.35,-0.69,-13.25,-18.87
3402,301251,威尔高,29.06,0.35,0.1,15192,44366545,2.73,29.46,28.67,28.7,28.96,0.49,2.82,62.26,2.61,3912108346,1567096534,0.03,-0.1,-16.49,-16.71
3403,688248,南网科技,28.39,0.35,0.1,12752,36096394,2.05,28.53,27.95,28.2,28.29,0.56,0.56,43.92,5.36,16031833000,6484276000,-0.35,-0.21,-7.64,-11.53
3404,688128,中国电研,19.84,0.35,0.07,13295,26425496,1.72,19.96,19.62,19.76,19.77,0.58,0.33,17.24,2.49,8025280000,8025280000,-0.05,-0.05,-9.9,-5.57
3405,300484,蓝海华腾,17.9,0.34,0.06,31714,56896447,2.47,18.08,17.64,17.65,17.84,0.6,1.91,133.52,5.8,3716628910,2977711988,-0.06,-0.06,-10.86,-13.36
3406,301339,通行宝,20.83,0.34,0.07,21555,44841994,1.59,20.95,20.62,20.62,20.76,0.42,1.8,41.18,3.18,8634530754,2500505647,0,0.05,7.37,2.41
3407,600892,大晟文化,2.97,0.34,0.01,81369,24133107,4.05,3.01,2.89,2.95,2.96,0.47,1.45,-80.48,13.28,1661608638,1661179022,0,0,-18.63,-19.51
3408,2273,水晶光电,17.66,0.34,0.06,242661,431399127.7,3.18,17.96,17.4,17.45,17.6,0.48,1.79,23.85,2.72,24558565023,23980751174,-0.06,0,-14.06,-20.52
3409,300499,高澜股份,17.94,0.34,0.06,101839,183166198.5,4.7,18.34,17.5,17.71,17.88,0.59,3.75,-232.71,3.96,5476159238,4869066804,-0.28,-0.06,-11.97,-11.01
3410,688359,三孚新科,47.34,0.34,0.16,8621,41002596,2.84,48.17,46.83,47.15,47.18,0.72,0.89,-328.33,7.51,4572080631,4572080631,0.02,-0.11,20,19.91
3411,600812,华北制药,5.9,0.34,0.02,90195,53078824,1.7,5.91,5.81,5.85,5.88,0.46,0.53,79.71,1.88,10122809183,10122809183,0,0.17,17.3,14.12
3412,300408,三环集团,35.55,0.34,0.12,51068,181608285,2.2,35.9,35.12,35.3,35.43,0.56,0.27,31.05,3.43,68131481539,66471675004,0.11,-0.03,-3.92,-7.69
3413,603215,比依股份,14.63,0.34,0.05,33794,49608027,2.4,14.88,14.53,14.6,14.58,0.68,1.8,20.34,2.44,2757877877,2739151199,-0.07,-0.27,-14.69,-14.04
3414,603305,旭升集团,11.93,0.34,0.04,87901,104850109,2.61,12.04,11.73,11.8,11.89,0.51,0.92,26.41,1.73,11373016717,11373016717,0,-0.17,-22.88,-9.28
3415,2649,博彦科技,11.64,0.34,0.04,72148,84326432,3.19,11.84,11.47,11.5,11.6,0.61,1.32,28.64,1.63,6813410352,6386220467,-0.09,-0.17,-0.09,-3.96
3416,601399,国机重装,2.96,0.34,0.01,380222,112452622,2.03,2.98,2.92,2.93,2.95,0.47,0.53,38.65,1.49,21352125434,21352125434,0.34,0,0,-3.9
3417,703,恒逸石化,5.9,0.34,0.02,36577,21562496,1.19,5.92,5.85,5.86,5.88,0.62,0.1,70.26,0.93,21631295882,21519386010,0,0,-4.99,-6.05
3418,300681,英搏尔,29.52,0.34,0.1,40392,119326040.6,2.24,29.79,29.13,29.13,29.42,0.57,2.29,110.76,3.89,7552077039,5206715165,-0.07,-0.24,9.25,18.7
3419,2463,沪电股份,26.53,0.34,0.09,322453,858709933.2,1.93,26.85,26.34,26.34,26.44,0.53,1.68,19.71,4.31,51005863812,50972785121,-0.04,-0.11,-36.44,-33.09
3420,603395,红四方,48.6,0.33,0.16,53719,260420766,3.72,49.3,47.5,47.58,48.44,0.95,13.31,65.18,6.94,9720000000,1960988859,0,-0.23,2.42,-7.64
3421,300592,华凯易佰,12.34,0.33,0.04,150846,185077721,7.64,12.64,11.7,11.7,12.3,0.93,4.12,19.79,2.25,4995798023,4521338980,-0.32,-0.48,-8.18,-13.59
3422,688108,赛诺医疗,9.1,0.33,0.03,21968,19948931,2.76,9.17,8.92,8.99,9.07,0.38,0.53,2473.51,4.34,3762449600,3762449600,-0.11,-0.22,-5.6,-6.76
3423,688646,逸飞激光,33.63,0.33,0.11,7478,25226643,2.66,34.07,33.18,33.3,33.52,0.5,1.29,44.84,1.98,3200318507,1951661964,0.06,-0.18,-14.75,-0.24
3424,2142,宁波银行,24.6,0.33,0.08,192908,473043299.7,1.96,24.76,24.28,24.36,24.52,0.62,0.3,5.99,0.78,1.62448E+11,1.60492E+11,0,0,-3.23,1.19
3425,300331,苏大维格,18.3,0.33,0.06,49688,91543359,3.29,18.6,18,18,18.24,0.7,2.47,90.53,2.87,4751819834,3675716296,-0.16,-0.11,-12.1,-15.4
3426,301020,密封科技,18.25,0.33,0.06,10292,18861327,2.86,18.46,17.94,18.06,18.19,0.59,0.7,32.62,2.86,2671800000,2671800000,-0.22,-0.27,-0.33,-2.67
3427,783,长江证券,6.09,0.33,0.02,179701,109294783.5,1.15,6.11,6.04,6.06,6.07,0.71,0.32,18.31,0.86,33678144253,33678144253,0,0,-5.58,-10.7
3428,300078,思创医惠,3.08,0.33,0.01,226859,69956198.92,2.61,3.11,3.03,3.04,3.07,0.59,2.04,-9.1,4.31,3443046468,3429170816,0,0,7.69,1.32
3429,2050,三花智控,24.08,0.33,0.08,326691,788448888.2,2.42,24.38,23.8,23.95,24,0.41,0.89,29,4.66,89875940003,88384436795,-0.04,-0.21,-15.8,2.42
3430,600234,*ST科新,6.22,0.32,0.02,7070,4389268,2.9,6.33,6.15,6.25,6.2,0.57,0.27,106.72,3.71,1632880452,1632880452,0,-0.16,12.27,12.07
3431,688226,威腾电气,31.31,0.32,0.1,19326,60872413,4.33,32.07,30.72,30.72,31.21,0.55,1.23,61.86,2.61,5875243851,4935943851,-0.16,-0.25,26.51,24.59
3432,688253,英诺特,31.1,0.32,0.1,11478,35754335,2.23,31.35,30.66,30.66,31,0.68,1.67,17.27,2.13,4243849896,2140012148,0.03,0.06,-9.01,-14.23
3433,973,佛塑科技,6.32,0.32,0.02,160686,102229786,2.7,6.42,6.25,6.29,6.3,0.72,1.66,51.1,2.14,6114114441,6114114441,0,0,7.12,6.4
3434,600008,首创环保,3.1,0.32,0.01,483198,149172963,1.29,3.1,3.06,3.07,3.09,0.72,0.66,6.45,1.09,22755831099,22755831099,0.32,0,0,-5.49
3435,688507,索辰科技,79.59,0.32,0.25,6381,51086925,3.09,80.96,78.51,78.51,79.34,0.49,1.31,170.61,2.48,7092168119,3865358150,-0.36,-0.4,28.23,45.5
3436,300018,中元股份,6.36,0.32,0.02,67333,42928402.92,2.37,6.42,6.27,6.3,6.34,0.56,1.77,39.73,2.38,3058088569,2423614988,-0.16,-0.16,-5.5,-6.06
3437,2542,中化岩土,3.13,0.32,0.01,172602,54197951,3.21,3.17,3.07,3.1,3.12,0.57,1.08,-22,2.81,5653145390,5011911401,0,-0.32,-15.18,-20.15
3438,603211,晋拓股份,15.8,0.32,0.05,23865,37871764,2.48,15.98,15.59,15.67,15.75,0.56,3.51,74.78,3.64,4294566400,1073641600,-0.13,-0.19,3.27,5.33
3439,603025,大豪科技,12.68,0.32,0.04,22804,28902620,1.74,12.74,12.52,12.57,12.64,0.46,0.21,24.07,5.89,14064336122,14064336122,-0.08,-0.08,-16.69,-16.85
3440,2378,章源钨业,6.31,0.32,0.02,73288,46182160.2,2.07,6.35,6.22,6.26,6.29,0.59,0.61,42.73,3.55,7580945472,7541015275,0.16,0.16,-6.79,-2.47
3441,600893,航发动力,34.28,0.32,0.11,168764,578749785,2.6,34.58,33.69,33.86,34.17,0.84,0.63,106.22,2.29,91376570479,91360476704,-0.12,-0.09,-12.3,-17.3
3442,300129,泰胜风能,6.3,0.32,0.02,49493,31145225,2.07,6.33,6.2,6.24,6.28,0.52,0.74,29.59,1.34,5889865162,4186458845,-0.16,-0.32,-8.16,-10.64
3443,300851,交大思诺,28.47,0.32,0.09,17810,50234242,3.24,28.74,27.82,28.28,28.38,0.51,4.07,94.21,1.95,2474993898,1246576573,-0.07,-0.04,10.86,7.43
3444,2190,成飞集成,16.05,0.31,0.05,51957,83628349.32,4.06,16.35,15.7,15.7,16,1.13,1.45,-76.68,2.18,5757605955,5757605955,-0.12,-0.19,-19.02,-17.01
3445,688692,达梦数据,352.94,0.31,1.08,4721,167365020,3.4,358.98,347,347,351.86,0.64,3.11,74.12,8.38,26823440000,5364688000,-0.11,0.15,-7.82,-3.02
3446,600959,江苏有线,3.25,0.31,0.01,169672,55025971,1.54,3.26,3.21,3.22,3.24,0.55,0.34,44.48,0.72,16252332480,16252332480,0,-0.31,0.93,-2.99
3447,601231,环旭电子,13.04,0.31,0.04,95957,125491460,2.15,13.17,12.89,12.89,13,0.37,0.44,17.33,1.63,28638447531,28638447531,-0.08,-0.08,-12.19,-20.97
3448,603566,普莱柯,12.93,0.31,0.04,38193,49420050,2.64,13.06,12.72,12.83,12.89,0.36,1.1,31.58,1.7,4474585190,4474585190,0,-0.15,9.76,1.33
3449,2651,利君股份,6.44,0.31,0.02,397153,256167433.4,10.44,6.78,6.11,6.21,6.42,2.71,7.02,54.75,2.39,6655482400,3641585848,-0.16,0.16,-1.98,-12.14
3450,603185,弘元绿能,13.14,0.31,0.04,27752,36451398,1.91,13.23,12.98,13.01,13.1,0.57,0.41,-4.11,0.69,8922351734,8922351734,0,0,-15.93,-19.14
3451,600459,贵研铂业,13.01,0.31,0.04,64193,83947632,1.62,13.18,12.97,12.97,12.97,0.93,0.85,16.66,1.44,9891438548,9807452650,-0.08,-0.08,-6.74,-5.24
3452,603009,北特科技,39.35,0.31,0.12,71075,282952340,4.49,40.6,38.84,38.9,39.23,0.57,2.1,186.48,8.06,13321004711,13316392970,-0.13,-0.23,-17.19,0.69
3453,600975,新五丰,6.39,0.31,0.02,240973,153589484,2.51,6.43,6.27,6.34,6.37,0.42,2.37,204.97,2.66,8059656091,6498349568,0.16,0,10.17,3.06
3454,813,德展健康,3.25,0.31,0.01,240613,77973414.59,3.4,3.29,3.18,3.2,3.24,0.45,1.11,652.33,1.36,7036106968,7035010093,0,0,4.84,3.83
3455,301383,天键股份,38.98,0.31,0.12,16797,65805071.4,2.78,39.64,38.56,38.72,38.86,0.49,2.39,28.38,3.15,6348672600,2738627605,-0.1,-0.1,-29.08,-25.96
3456,688429,时创能源,13.1,0.31,0.04,6075,7981121,2.6,13.26,12.92,13.05,13.06,0.57,0.52,-8.34,3.08,5240010480,1543536674,-0.15,-0.23,-21.04,-23.17
3457,2917,金奥博,12.75,0.31,0.04,59874,76598754,2.2,12.91,12.63,12.68,12.71,0.41,2.3,35.63,2.82,4432081012,3321951695,0,0,-11.21,33.37
3458,301268,铭利达,16.19,0.31,0.05,11778,19160884.43,1.86,16.4,16.1,16.11,16.14,0.63,0.65,-50.59,2.89,6482424224,2920550560,0,-0.18,3.19,-2.35
3459,300444,双杰电气,6.55,0.31,0.02,262594,170490217.9,2.45,6.58,6.42,6.47,6.53,0.76,4.43,1380.54,3.2,5230994340,3879570849,-0.15,-0.3,-0.61,-5.48
3460,605389,长龄液压,29.49,0.31,0.09,7509,22067447,2.38,29.75,29.05,29.4,29.4,0.66,0.55,34.77,2.03,4249127694,4018506752,-0.1,-0.2,5.74,10.74
3461,603300,海南华铁,9.6,0.31,0.03,1150930,1115448708,3.24,9.86,9.55,9.67,9.57,0.58,5.78,29.43,3.11,19106311190,19106311190,-0.1,-0.21,87.5,66.09
3462,301183,东田微,42.35,0.31,0.13,8880,37667414,2.3,42.68,41.71,41.98,42.22,0.53,1.93,63.25,4.04,3388000000,1951826800,-0.02,-0.12,-23.91,-21.28
3463,688055,龙腾光电,3.2,0.31,0.01,44148,14184640,3.13,3.24,3.14,3.18,3.19,0.7,0.13,-56.05,2.49,10666666880,10666666880,0,0,-16.67,-22.52
3464,700,模塑科技,6.51,0.31,0.02,98755,64408662,2.31,6.56,6.41,6.41,6.49,0.5,1.08,8.31,1.75,5976280182,5976280182,-0.31,-0.15,-3.56,-4.26
3465,603661,恒林股份,26.11,0.31,0.08,5615,14696984,2.15,26.37,25.81,25.99,26.03,0.61,0.4,10.24,0.98,3631040179,3631040179,-0.15,-0.15,-11.37,-14.78
3466,300507,苏奥传感,6.73,0.3,0.02,153390,103739170,2.98,6.82,6.62,6.62,6.71,0.65,1.99,36.59,2.62,5360774144,5198714674,-0.15,-0.15,2.75,0.45
3467,688092,爱科科技,19.86,0.3,0.06,4546,9034685,2.68,20.03,19.5,19.7,19.8,0.55,0.55,24.21,2.63,1642236448,1642236448,-0.15,-0.25,-1.24,-3.12
3468,2048,宁波华翔,13.19,0.3,0.04,91977,121664063,2.59,13.35,13.01,13.08,13.15,0.43,1.3,11.81,0.94,10734458879,9362280242,-0.08,-0.23,6.2,4.52
3469,301322,绿通科技,23.75,0.3,0.07,13572,32672405.39,5.36,24.67,23.4,23.84,23.68,0.83,1.46,20.22,1.2,3383377690,2208887988,0,-0.17,6.45,9.04
3470,300133,华策影视,6.74,0.3,0.02,340293,229612425.1,3.13,6.83,6.62,6.64,6.72,0.54,2.1,57.81,1.81,12813236745,10944695255,-0.15,-0.15,-2.6,-6.39
3471,300218,安利股份,13.24,0.3,0.04,50537,67050509,1.89,13.35,13.1,13.25,13.2,0.64,2.34,14.79,2.01,2872907880,2863499457,-0.08,-0.15,-18.07,-14.03
3472,519,中兵红箭,16.73,0.3,0.05,238143,401946320,3.9,17.15,16.5,16.51,16.68,0.48,1.71,-290.24,2.25,23297511769,23297511769,-0.06,-0.06,15.54,15.78
3473,300285,国瓷材料,16.8,0.3,0.05,43814,73630425,1.73,16.89,16.6,16.64,16.75,0.53,0.54,26.05,2.54,16750411423,13506357430,-0.06,-0.12,-0.12,-1.41
3474,600155,华创云信,6.62,0.3,0.02,129460,85522977,1.36,6.64,6.55,6.55,6.6,0.72,0.58,102.38,0.74,14725725786,14725725786,-0.15,-0.15,-4.47,-10.54
3475,601963,重庆银行,10.04,0.3,0.03,72479,72311046,1.8,10.05,9.87,9.95,10.01,0.87,0.39,6.82,0.66,34884745279,18869098170,0,0,14.61,10.21
3476,603319,美湖股份,29.97,0.3,0.09,95681,290545151,5.15,30.94,29.4,29.63,29.88,0.62,3.95,37.91,3.07,7276201175,7260225607,-0.03,-0.13,25.35,52.13
3477,563,陕国投Ａ,3.3,0.3,0.01,271710,89591618,1.82,3.32,3.26,3.28,3.29,0.59,0.53,12.4,0.94,16876102181,16876102181,0,-0.3,-4.07,-7.3
3478,605060,联德股份,16.71,0.3,0.05,13238,22253740,2.4,17,16.6,16.66,16.66,0.57,0.55,20.66,1.77,4030184640,4020292320,-0.06,-0.18,-9.23,-4.35
3479,600056,中国医药,10.11,0.3,0.03,51499,52029977,1.19,10.14,10.02,10.05,10.08,0.59,0.34,25.37,1.3,15123344252,15118003443,0,0,-6.22,-8.92
3480,603725,天安新材,6.77,0.3,0.02,57839,38632191,2.96,6.79,6.59,6.71,6.75,1.44,2.02,34.01,2.66,2063886494,1940672494,0.15,-0.15,5.12,5.45
3481,300791,仙乐健康,24.63,0.29,0.07,15863,38994062.69,2.65,24.95,24.3,24.48,24.56,0.57,0.8,18.28,2.61,5844061502,4869456638,0.04,0.16,-2.07,-6.46
3482,2617,露笑科技,6.93,0.29,0.02,199435,138382518.9,2.17,6.98,6.83,6.86,6.91,0.46,1.05,42.7,2.19,13326430908,13107774571,0,0,0.14,-9.41
3483,601599,浙文影业,3.41,0.29,0.01,79303,27018956,2.06,3.43,3.36,3.37,3.4,0.61,0.68,32.94,2.61,3957449765,3957449765,0,0,-2.57,-4.75
3484,2563,森马服饰,6.98,0.29,0.02,96387,67049312.2,2.59,7.04,6.86,6.91,6.96,0.59,0.44,16.53,1.59,18804749317,15367827680,0,0,9.92,-0.57
3485,2615,哈尔斯,7.02,0.29,0.02,91841,64526246,3.14,7.11,6.89,6.98,7,0.73,3,10.91,2.02,3273199479,2148458413,0.14,-0.14,-8.24,-10.57
3486,56,皇庭国际,3.4,0.29,0.01,537657,184774498.3,5.01,3.49,3.32,3.37,3.39,0.71,5.95,-11.53,5.49,4020595948,3072677862,-0.29,0,23.64,24.54
3487,21,深科技,17.09,0.29,0.05,130930,224608307.2,2.17,17.27,16.9,16.92,17.04,0.44,0.84,30.24,2.31,26670441879,26667641255,-0.12,-0.18,-7.12,-10.34
